id,age,gender,height,weight,gym_frequency,workout_intensity,protein_intake,sleep_hours,training_experience,initial_muscle_mass,final_muscle_mass,body_fat_percentage,supplement_use,workout_type,diet_type,hydration_level,stress_level,session_duration,recovery_rate
11223,35.0,M,180.0,78.2,2.0,,149.0,6.0,Intermediate,27.2,29.2,22.6,None,Mixed,Omnivore,,1.0,89.0,medium
11224,48.0,M,171.1,89.8,6.0,8.0,162.0,8.0,,,44.7,24.8,None,,Vegan,3.0,1.0,75.0,fast
11225,59.0,F,159.4,,2.0,9.0,102.0,6.0,Intermediate,16.5,18.8,28.3,Protein,Cardio,Vegetarian,3.2,7.0,60.0,
11226,,M,161.6,77.7,2.0,3.0,140.0,8.0,Intermediate,27.4,29.2,20.6,None,Cardio,,1.9,1.0,38.0,medium
11227,18.0,F,151.5,55.4,1.0,2.0,,,Intermediate,23.5,25.9,17.4,Protein,Mixed,Omnivore,3.3,8.0,77.0,fast
11228,59.0,,171.5,82.9,7.0,5.0,160.0,8.0,Beginner,30.6,34.5,24.1,None,Mixed,Vegan,2.3,6.0,70.0,slow
11229,26.0,M,,72.5,6.0,3.0,137.0,7.0,Beginner,31.7,35.6,16.9,Pre-workout,Strength,Omnivore,1.9,9.0,90.0,slow
11230,20.0,,179.0,84.7,1.0,8.0,165.0,6.0,Experienced,42.3,43.3,13.7,Protein,Strength,Omnivore,,2.0,30.0,medium
11231,43.0,F,175.3,137.4,2.0,6.0,189.0,9.0,Beginner,36.4,40.5,,Pre-workout,Strength,Omnivore,2.0,8.0,222.0,fast
11232,26.0,,161.1,75.8,3.0,,160.0,7.0,Intermediate,29.7,,27.6,Protein,Cardio,Keto,2.7,8.0,,fast
11233,59.0,M,173.8,62.0,5.0,5.0,115.0,7.0,Beginner,23.1,,19.6,None,Strength,Omnivore,1.9,10.0,49.0,medium
11234,33.0,,194.9,103.6,6.0,4.0,220.0,6.0,Beginner,36.1,39.8,,None,Strength,Vegan,2.9,7.0,60.0,medium
11235,41.0,,175.9,61.7,3.0,1.0,114.0,9.0,Experienced,19.9,20.8,28.4,Protein,Strength,Omnivore,1.8,10.0,67.0,
11236,31.0,M,195.2,91.8,1.0,2.0,195.0,7.0,Intermediate,40.0,42.3,16.4,,,Vegan,,3.0,49.0,medium
11237,20.0,M,182.9,100.3,1.0,5.0,193.0,6.0,Intermediate,49.4,51.1,20.1,Protein,Strength,,2.1,7.0,84.0,medium
11238,51.0,F,,62.4,3.0,4.0,114.0,8.0,Beginner,,28.1,,Creatine,Mixed,Omnivore,3.6,7.0,60.0,medium
11239,50.0,M,192.8,75.0,3.0,2.0,163.0,9.0,Beginner,28.8,32.9,23.6,Creatine,Mixed,Vegan,2.3,4.0,60.0,medium
11240,41.0,F,162.5,70.6,6.0,5.0,146.0,,Beginner,31.3,,15.8,None,Cardio,Vegan,3.7,1.0,67.0,fast
11241,26.0,M,185.2,101.6,4.0,4.0,201.0,8.0,Beginner,36.2,40.2,20.5,None,Strength,Keto,3.1,4.0,34.0,
11242,30.0,F,153.7,68.1,6.0,1.0,,9.0,Intermediate,,25.5,27.3,Protein,,Vegetarian,2.4,2.0,38.0,fast
11243,19.0,F,166.5,67.9,3.0,4.0,124.0,7.0,Intermediate,,29.9,20.4,Pre-workout,Strength,Omnivore,2.1,,53.0,slow
11244,24.0,F,,73.2,3.0,6.0,153.0,8.0,Experienced,26.2,27.4,27.7,None,Cardio,Omnivore,3.5,3.0,82.0,medium
11245,65.0,F,158.5,63.6,6.0,1.0,138.0,8.0,Experienced,24.9,25.8,15.1,None,Mixed,Vegetarian,3.0,1.0,,medium
11246,38.0,F,153.8,53.6,4.0,4.0,115.0,8.0,Beginner,21.0,24.8,15.4,,Strength,Omnivore,1.6,5.0,,slow
11247,36.0,M,174.3,88.5,7.0,8.0,176.0,9.0,Beginner,32.9,37.2,21.5,None,,Vegetarian,3.6,10.0,,medium
11248,42.0,M,179.3,100.4,5.0,2.0,193.0,8.0,Beginner,39.7,,22.2,None,Mixed,,2.3,7.0,46.0,
11249,64.0,F,168.0,62.6,3.0,,116.0,,Experienced,28.1,29.4,26.5,Protein,Strength,Omnivore,2.5,9.0,69.0,
11250,,F,159.1,56.9,3.0,10.0,110.0,6.0,Beginner,24.9,28.5,21.8,Protein,Cardio,Omnivore,2.4,6.0,36.0,fast
11251,28.0,F,173.8,77.2,7.0,6.0,164.0,7.0,Intermediate,,26.3,24.8,None,Strength,Vegan,1.5,3.0,,fast
11252,50.0,F,,64.4,6.0,8.0,135.0,9.0,Intermediate,22.5,,25.0,None,,,,1.0,83.0,fast
11253,49.0,,169.1,69.6,1.0,9.0,151.0,,Beginner,29.4,33.2,26.7,None,Mixed,Omnivore,2.5,1.0,67.0,fast
11254,,M,171.1,101.7,5.0,3.0,191.0,6.0,Intermediate,31.8,34.0,22.3,Pre-workout,Strength,Vegan,2.8,3.0,70.0,fast
11255,56.0,F,174.4,56.3,3.0,,105.0,8.0,Beginner,22.7,27.1,29.9,None,Mixed,Vegetarian,,1.0,83.0,
11256,37.0,M,185.0,101.7,6.0,6.0,207.0,9.0,Intermediate,43.6,45.4,23.0,None,Strength,Omnivore,3.6,7.0,53.0,medium
11257,25.0,F,175.9,90.0,6.0,8.0,187.0,6.0,Experienced,,33.7,18.5,None,Cardio,Omnivore,3.0,1.0,39.0,fast
11258,59.0,F,154.8,49.9,3.0,7.0,97.0,8.0,Intermediate,16.7,18.5,16.0,None,Mixed,Omnivore,2.4,3.0,61.0,medium
11259,54.0,M,175.2,71.2,3.0,1.0,146.0,,Experienced,21.8,22.6,19.4,Creatine,Mixed,Keto,1.7,9.0,66.0,medium
11260,26.0,,153.4,52.6,2.0,,111.0,8.0,Beginner,,,25.9,None,Strength,Omnivore,,5.0,89.0,medium
11261,42.0,F,156.5,46.3,2.0,3.0,97.0,7.0,Beginner,20.6,24.6,25.1,None,Strength,,,7.0,,fast
11262,42.0,M,175.8,87.8,5.0,5.0,165.0,9.0,Intermediate,42.2,44.1,20.9,,,Omnivore,2.2,1.0,,medium
11263,50.0,M,195.8,113.8,7.0,2.0,231.0,,Beginner,43.5,,,Creatine,Cardio,Vegan,,8.0,70.0,
11264,,F,166.7,77.4,6.0,3.0,156.0,7.0,Beginner,31.7,,24.5,Protein,Mixed,Keto,1.9,3.0,,medium
11265,36.0,M,173.2,104.0,6.0,8.0,129.0,9.0,Intermediate,30.2,32.4,,,Strength,Vegan,3.1,6.0,296.0,
11266,63.0,F,172.4,,1.0,6.0,137.0,8.0,Intermediate,,28.9,26.4,None,Cardio,Omnivore,2.5,,90.0,medium
11267,37.0,M,160.8,82.1,5.0,5.0,167.0,9.0,Experienced,25.4,26.4,14.3,Protein,Mixed,Vegan,2.2,8.0,54.0,fast
11268,,F,161.1,70.6,4.0,3.0,139.0,7.0,Intermediate,29.8,31.8,27.0,None,Mixed,Omnivore,,8.0,47.0,fast
11269,,M,184.0,,,6.0,153.0,8.0,Intermediate,31.9,,23.2,None,Mixed,Vegetarian,2.6,7.0,,slow
11270,,F,,50.9,,9.0,97.0,9.0,Intermediate,21.6,23.7,24.0,,Mixed,,1.6,,76.0,medium
11271,46.0,M,184.3,107.8,,2.0,198.0,7.0,Intermediate,51.4,,15.5,Creatine,Mixed,Omnivore,3.3,9.0,54.0,fast
11272,23.0,M,168.5,62.7,5.0,5.0,118.0,8.0,Intermediate,22.6,24.9,18.6,None,Cardio,,2.0,6.0,35.0,medium
11273,34.0,F,160.1,63.9,7.0,8.0,133.0,,Intermediate,27.3,29.6,18.7,None,Mixed,Vegan,1.8,4.0,56.0,medium
11274,42.0,F,177.9,60.5,4.0,6.0,116.0,6.0,Beginner,26.8,30.5,24.9,,Mixed,,,8.0,80.0,slow
11275,55.0,F,179.2,69.2,3.0,5.0,132.0,6.0,Experienced,,30.5,,None,Cardio,Vegetarian,2.2,5.0,75.0,medium
11276,21.0,M,,66.6,7.0,8.0,127.0,7.0,,33.1,36.8,10.9,None,Strength,Vegetarian,3.7,7.0,,fast
11277,47.0,F,,76.9,2.0,,141.0,,Intermediate,30.4,32.1,19.8,None,Mixed,Keto,3.0,,80.0,medium
11278,37.0,F,,64.4,3.0,5.0,140.0,9.0,Intermediate,23.3,,23.0,Pre-workout,Cardio,Vegan,3.4,8.0,32.0,medium
11279,20.0,M,174.7,67.2,2.0,1.0,130.0,6.0,Experienced,24.4,,14.1,None,Mixed,Vegetarian,3.2,9.0,76.0,medium
11280,40.0,M,191.7,76.8,1.0,10.0,158.0,,Experienced,37.0,38.4,11.0,Pre-workout,Mixed,Omnivore,2.2,5.0,61.0,medium
11281,35.0,F,165.0,64.2,2.0,9.0,134.0,7.0,Intermediate,,22.8,23.4,,Strength,Keto,3.1,4.0,32.0,fast
11282,43.0,F,175.5,62.7,6.0,8.0,122.0,9.0,Beginner,23.3,27.2,28.5,,Strength,Omnivore,2.3,6.0,30.0,slow
11283,53.0,M,185.1,68.9,6.0,4.0,148.0,7.0,Intermediate,23.9,25.7,20.9,Protein,Strength,Omnivore,4.0,6.0,,medium
11284,25.0,M,185.2,82.2,5.0,1.0,171.0,8.0,Intermediate,39.5,41.3,15.1,None,Cardio,Vegan,,1.0,77.0,slow
11285,34.0,F,151.0,46.9,,2.0,86.0,8.0,Experienced,18.1,,27.5,None,Mixed,Omnivore,3.9,5.0,68.0,medium
11286,48.0,M,190.0,109.3,,,233.0,9.0,Intermediate,50.9,,,Pre-workout,Mixed,Vegetarian,2.2,5.0,56.0,fast
11287,54.0,M,199.1,130.5,5.0,7.0,246.0,9.0,,46.4,50.4,14.0,Creatine,,Omnivore,1.9,6.0,42.0,medium
11288,62.0,F,,56.2,7.0,7.0,110.0,8.0,Intermediate,25.0,26.8,30.0,None,Strength,Vegetarian,2.8,6.0,71.0,medium
11289,50.0,F,154.8,49.5,3.0,9.0,109.0,6.0,Experienced,21.0,22.1,23.8,None,Mixed,Omnivore,2.1,9.0,86.0,medium
11290,44.0,F,179.3,,,5.0,139.0,9.0,Intermediate,26.9,28.9,15.3,Protein,Mixed,Vegetarian,2.4,4.0,,fast
11291,62.0,M,,66.5,,3.0,145.0,8.0,Intermediate,32.9,34.8,21.4,None,Mixed,Omnivore,2.0,9.0,50.0,
11292,21.0,F,162.3,77.3,,10.0,163.0,8.0,Intermediate,30.6,32.4,24.5,None,Cardio,Omnivore,,10.0,,slow
11293,39.0,M,163.1,62.9,1.0,10.0,131.0,9.0,Experienced,,22.8,20.1,None,Mixed,,3.1,2.0,36.0,slow
11294,43.0,M,164.4,57.8,3.0,3.0,127.0,6.0,Intermediate,18.3,20.7,22.6,None,Mixed,Omnivore,2.0,9.0,41.0,medium
11295,,M,168.7,,3.0,4.0,174.0,7.0,Beginner,25.6,29.9,12.5,Creatine,Strength,Vegetarian,2.8,8.0,33.0,fast
11296,41.0,M,181.9,92.9,4.0,2.0,199.0,8.0,Beginner,33.2,36.9,23.6,Protein,Mixed,Vegan,2.3,8.0,33.0,fast
11297,,F,166.7,71.1,2.0,,130.0,6.0,Experienced,28.5,29.6,,Creatine,Cardio,Omnivore,3.8,10.0,44.0,slow
11298,52.0,M,184.2,117.1,,3.0,229.0,6.0,Beginner,36.4,40.3,15.8,None,Mixed,,1.6,8.0,67.0,fast
11299,54.0,F,167.5,61.4,7.0,3.0,119.0,9.0,Beginner,22.8,26.9,19.6,None,Strength,Omnivore,,6.0,48.0,medium
11300,,M,179.8,82.1,,4.0,150.0,8.0,Beginner,35.0,,10.8,None,Mixed,Vegan,2.5,10.0,57.0,medium
11301,24.0,M,192.1,,7.0,1.0,171.0,9.0,Experienced,33.9,34.6,20.7,,Cardio,Omnivore,3.2,9.0,67.0,fast
11302,50.0,F,178.0,80.9,3.0,,168.0,9.0,Beginner,25.0,28.7,27.2,None,Cardio,Omnivore,,9.0,41.0,medium
11303,48.0,F,,63.1,6.0,5.0,134.0,8.0,Beginner,19.5,23.7,22.4,Pre-workout,Cardio,Omnivore,2.3,3.0,54.0,
11304,,F,,,7.0,,118.0,8.0,Intermediate,24.2,26.3,,None,Strength,,2.7,5.0,33.0,
11305,28.0,F,162.8,59.3,2.0,5.0,125.0,,Beginner,20.1,24.5,15.9,None,Cardio,Vegan,,8.0,74.0,fast
11306,41.0,F,150.8,,1.0,4.0,107.0,6.0,Intermediate,22.4,24.2,20.4,None,Strength,,,7.0,,
11307,25.0,F,176.5,85.7,6.0,8.0,,9.0,Beginner,29.9,33.6,,None,Strength,Omnivore,3.3,10.0,30.0,medium
11308,,M,169.6,83.8,1.0,7.0,175.0,8.0,Intermediate,40.8,43.0,15.7,None,Strength,Vegan,3.6,9.0,53.0,medium
11309,55.0,F,166.5,73.7,2.0,9.0,157.0,9.0,Beginner,33.1,36.8,23.3,None,Mixed,Keto,2.8,2.0,35.0,fast
11310,39.0,M,164.6,65.4,1.0,,126.0,9.0,Intermediate,30.1,32.2,22.7,None,,Omnivore,2.3,4.0,51.0,medium
11311,51.0,M,182.1,111.7,7.0,10.0,236.0,7.0,Beginner,46.9,50.4,17.9,None,Cardio,Keto,2.1,6.0,81.0,fast
11312,36.0,F,151.2,42.1,3.0,8.0,84.0,7.0,Experienced,12.9,13.7,18.7,None,Cardio,Omnivore,3.3,9.0,42.0,
11313,37.0,M,190.8,105.3,2.0,,230.0,6.0,Intermediate,43.6,46.0,17.4,None,Mixed,Omnivore,3.3,9.0,31.0,medium
11314,31.0,M,198.2,126.4,4.0,1.0,236.0,7.0,,39.2,43.5,12.0,None,Strength,Vegetarian,3.8,1.0,65.0,slow
11315,50.0,F,,72.0,7.0,10.0,158.0,8.0,Intermediate,31.2,32.8,24.0,Creatine,Mixed,Keto,3.6,9.0,,slow
11316,,F,157.7,54.3,,10.0,100.0,6.0,Intermediate,18.2,19.8,26.6,None,Strength,Keto,1.6,1.0,31.0,medium
11317,33.0,M,177.9,85.1,7.0,6.0,174.0,7.0,Intermediate,36.5,,13.4,Pre-workout,Mixed,Keto,2.0,,61.0,fast
11318,21.0,F,,52.4,3.0,9.0,109.0,9.0,Experienced,,20.8,19.6,None,Cardio,,,10.0,43.0,medium
11319,44.0,F,155.7,66.6,3.0,10.0,144.0,7.0,Intermediate,,27.2,,None,Mixed,,3.4,3.0,58.0,medium
11320,45.0,M,192.1,80.7,,9.0,170.0,9.0,Beginner,,34.8,22.5,None,Cardio,Vegetarian,,6.0,80.0,fast
11321,60.0,F,156.0,,2.0,1.0,103.0,,Intermediate,19.1,21.5,15.5,None,Mixed,Keto,3.9,8.0,84.0,medium
11322,33.0,F,150.2,,4.0,4.0,138.0,8.0,Beginner,20.7,24.5,17.7,Protein,Strength,Vegan,3.3,3.0,49.0,
11323,50.0,F,165.7,79.7,4.0,7.0,166.0,6.0,,30.2,34.1,15.7,None,Strength,Omnivore,2.2,2.0,68.0,
11324,65.0,M,164.6,67.6,4.0,4.0,,9.0,Intermediate,20.9,,10.3,None,Mixed,Vegetarian,3.7,,53.0,fast
11325,36.0,M,187.9,82.5,7.0,,170.0,8.0,Intermediate,39.9,41.9,20.7,None,Cardio,Keto,,4.0,78.0,slow
11326,38.0,F,155.0,50.5,2.0,9.0,93.0,7.0,Beginner,21.4,25.8,24.3,None,Cardio,Vegetarian,3.0,4.0,49.0,medium
11327,39.0,F,174.5,79.8,1.0,9.0,148.0,8.0,Experienced,35.3,36.6,,Protein,Strength,Omnivore,3.0,,76.0,medium
11328,26.0,F,164.1,71.9,3.0,2.0,140.0,,Beginner,28.3,31.8,18.8,None,Mixed,Vegetarian,2.4,5.0,86.0,medium
11329,26.0,M,182.7,77.6,3.0,2.0,146.0,7.0,,37.0,40.6,16.6,Creatine,Mixed,Vegan,1.5,,76.0,medium
11330,26.0,M,167.5,,1.0,7.0,119.0,8.0,Beginner,21.1,25.1,20.9,Creatine,Cardio,Vegan,3.0,7.0,51.0,
11331,44.0,F,154.4,52.2,6.0,4.0,107.0,8.0,Beginner,18.4,,22.4,None,Strength,Omnivore,3.5,3.0,59.0,
11332,34.0,F,168.9,66.2,2.0,8.0,131.0,9.0,Intermediate,28.2,,16.2,None,Strength,Omnivore,4.0,2.0,74.0,slow
11333,61.0,M,170.2,97.8,4.0,8.0,185.0,8.0,Beginner,31.8,35.4,,Protein,Strength,Omnivore,1.6,7.0,45.0,slow
11334,62.0,F,161.6,47.8,2.0,9.0,90.0,,Experienced,16.8,17.7,23.2,,Mixed,Omnivore,3.8,,89.0,
11335,25.0,F,164.4,69.3,6.0,3.0,141.0,8.0,Experienced,,25.8,,Pre-workout,Cardio,Omnivore,2.2,1.0,82.0,fast
11336,33.0,M,169.2,94.3,7.0,2.0,174.0,8.0,Beginner,,44.8,12.2,None,Strength,Keto,2.1,10.0,64.0,fast
11337,35.0,F,173.9,80.7,1.0,,153.0,9.0,Intermediate,27.0,,15.4,None,Mixed,,2.6,4.0,76.0,
11338,50.0,F,178.2,,5.0,3.0,119.0,,Beginner,26.6,31.1,27.5,None,Strength,Vegan,2.1,10.0,61.0,slow
11339,18.0,M,,85.4,5.0,1.0,180.0,9.0,Experienced,28.3,29.1,22.4,Creatine,Strength,Omnivore,2.0,5.0,56.0,
11340,29.0,F,177.5,91.1,1.0,10.0,200.0,7.0,Experienced,34.7,35.7,17.0,,Cardio,Vegan,1.6,5.0,80.0,slow
11341,23.0,M,195.3,82.9,1.0,7.0,158.0,9.0,Intermediate,35.2,,22.8,Creatine,Cardio,Omnivore,2.4,3.0,83.0,slow
11342,58.0,M,166.6,96.6,,10.0,192.0,7.0,Experienced,37.3,,17.6,Pre-workout,Strength,Omnivore,3.7,10.0,50.0,medium
11343,22.0,,166.9,61.7,3.0,10.0,122.0,9.0,Beginner,21.4,24.9,13.2,Creatine,Mixed,Vegan,2.2,,87.0,medium
11344,,F,164.3,53.2,7.0,5.0,107.0,9.0,Beginner,23.4,27.7,15.6,None,Cardio,Vegetarian,1.7,2.0,56.0,fast
11345,35.0,F,165.8,76.3,6.0,5.0,,9.0,Beginner,26.1,29.7,17.9,None,Cardio,Omnivore,2.9,4.0,86.0,medium
11346,35.0,F,160.2,71.7,4.0,6.0,133.0,7.0,Beginner,30.9,34.5,27.6,Creatine,Strength,Vegan,3.8,3.0,53.0,fast
11347,,F,159.4,46.9,3.0,4.0,89.0,7.0,Experienced,19.0,20.3,26.1,Protein,Cardio,Omnivore,1.9,9.0,39.0,medium
11348,36.0,M,177.3,70.8,4.0,8.0,150.0,9.0,Beginner,30.4,34.5,22.9,None,Cardio,Omnivore,2.9,10.0,73.0,
11349,25.0,M,187.6,120.5,,8.0,246.0,9.0,Intermediate,,61.5,,None,Mixed,Omnivore,2.4,4.0,78.0,
11350,20.0,M,163.4,64.6,3.0,4.0,118.0,9.0,Intermediate,21.8,23.6,23.1,Pre-workout,Mixed,Vegan,2.6,5.0,,fast
11351,42.0,F,171.3,53.2,4.0,1.0,100.0,6.0,Beginner,19.6,23.8,28.8,Creatine,Strength,Vegetarian,2.6,,59.0,fast
11352,22.0,M,,92.4,7.0,,181.0,7.0,Intermediate,43.7,45.7,,None,Mixed,Keto,3.8,1.0,,fast
11353,57.0,M,190.5,112.6,1.0,6.0,232.0,9.0,Beginner,51.3,55.6,14.4,None,Strength,Omnivore,2.1,9.0,52.0,fast
11354,36.0,F,155.8,70.4,4.0,4.0,149.0,7.0,Beginner,23.0,26.7,20.2,,Mixed,Omnivore,1.7,,,
11355,35.0,F,152.6,46.3,6.0,3.0,94.0,,Beginner,15.5,19.7,23.8,Protein,Mixed,Vegetarian,1.6,9.0,54.0,medium
11356,48.0,M,179.6,75.4,6.0,1.0,163.0,7.0,Experienced,,27.8,13.7,None,Cardio,,3.3,2.0,71.0,medium
11357,50.0,F,178.7,74.4,,5.0,158.0,9.0,Intermediate,,28.2,18.9,Protein,,Vegan,4.0,1.0,,slow
11358,64.0,F,174.6,,6.0,2.0,164.0,,Experienced,32.1,33.2,26.0,Creatine,Cardio,Vegan,3.4,2.0,77.0,
11359,35.0,F,,72.2,6.0,10.0,151.0,6.0,Beginner,26.7,30.9,18.6,None,Cardio,Vegan,,10.0,,
11360,56.0,M,165.7,68.4,7.0,,128.0,8.0,Intermediate,30.4,32.1,20.1,None,Mixed,Omnivore,1.9,2.0,87.0,medium
11361,33.0,M,188.6,74.7,1.0,2.0,145.0,7.0,Intermediate,31.2,33.2,23.7,None,Strength,Omnivore,3.6,6.0,56.0,medium
11362,,M,192.5,88.2,7.0,8.0,160.0,8.0,Beginner,40.9,45.4,11.4,,Mixed,Omnivore,2.7,,36.0,
11363,64.0,M,197.4,90.8,,9.0,,6.0,Beginner,43.1,47.2,17.6,None,,Omnivore,2.1,,48.0,medium
11364,55.0,M,184.5,69.2,7.0,3.0,150.0,6.0,Beginner,31.0,35.0,19.6,None,Cardio,Vegan,1.9,8.0,83.0,fast
11365,58.0,M,,112.9,,,220.0,,Intermediate,51.9,54.3,11.8,Protein,,Omnivore,1.6,2.0,59.0,fast
11366,24.0,M,184.8,81.4,4.0,1.0,157.0,6.0,Experienced,26.4,27.9,12.3,Protein,,Vegetarian,,5.0,63.0,
11367,,M,,127.2,2.0,1.0,242.0,7.0,Experienced,57.2,58.6,11.6,None,Cardio,Omnivore,3.2,2.0,,medium
11368,,F,168.8,,4.0,1.0,122.0,6.0,Beginner,23.8,27.7,,Protein,Mixed,Omnivore,2.1,3.0,50.0,slow
11369,65.0,F,157.7,73.8,4.0,8.0,142.0,7.0,Experienced,29.3,29.9,17.9,None,Cardio,Keto,3.1,10.0,41.0,slow
11370,42.0,M,185.4,76.5,5.0,1.0,138.0,9.0,Experienced,,29.7,18.6,Protein,Mixed,Omnivore,3.8,1.0,38.0,medium
11371,49.0,F,176.4,60.1,2.0,3.0,122.0,6.0,Intermediate,18.4,20.5,24.3,None,Cardio,Keto,3.2,1.0,89.0,
11372,55.0,F,167.0,50.3,6.0,6.0,104.0,6.0,Intermediate,15.1,17.3,,Protein,Cardio,Omnivore,3.0,,,slow
11373,39.0,M,180.1,99.8,1.0,2.0,194.0,6.0,Intermediate,43.4,45.4,20.1,Creatine,Strength,Omnivore,3.4,2.0,76.0,fast
11374,,M,189.3,88.1,5.0,,173.0,,Experienced,34.4,35.2,15.8,,Cardio,Vegetarian,1.6,10.0,53.0,
11375,46.0,,186.4,114.9,6.0,4.0,221.0,9.0,Intermediate,43.5,,13.8,Creatine,Mixed,Omnivore,3.2,1.0,,fast
11376,33.0,F,151.7,58.9,7.0,6.0,112.0,6.0,Experienced,,26.3,18.2,Protein,Mixed,Omnivore,3.6,6.0,75.0,medium
11377,29.0,F,171.8,73.6,6.0,8.0,142.0,9.0,,24.2,26.0,16.6,None,Cardio,Keto,1.5,5.0,58.0,fast
11378,34.0,M,176.3,84.9,1.0,,172.0,9.0,Beginner,31.2,34.9,18.2,Creatine,Mixed,Vegetarian,2.4,2.0,34.0,slow
11379,54.0,M,197.6,93.2,,4.0,189.0,,Beginner,,45.5,,Creatine,Mixed,Omnivore,1.7,1.0,71.0,medium
11380,44.0,F,,60.2,3.0,,126.0,6.0,Beginner,,,15.5,Creatine,Cardio,Omnivore,2.7,4.0,45.0,fast
11381,42.0,,177.9,84.4,,10.0,156.0,7.0,Beginner,29.6,33.7,18.1,None,Cardio,Omnivore,1.8,1.0,52.0,fast
11382,30.0,,198.8,84.9,2.0,10.0,185.0,8.0,Experienced,31.5,32.3,18.2,Creatine,Cardio,Omnivore,2.8,10.0,59.0,
11383,25.0,F,,73.3,6.0,6.0,147.0,8.0,Intermediate,,31.2,18.4,Protein,Cardio,,1.5,8.0,72.0,slow
11384,22.0,F,170.5,81.3,2.0,2.0,174.0,8.0,Beginner,34.3,38.0,23.4,,Strength,Omnivore,3.5,3.0,60.0,medium
11385,29.0,M,163.0,77.8,4.0,4.0,,8.0,Intermediate,28.9,31.0,20.2,Creatine,Cardio,Omnivore,2.9,4.0,41.0,medium
11386,58.0,F,154.3,55.8,2.0,5.0,108.0,,Beginner,24.3,,29.0,Creatine,Strength,Omnivore,2.2,10.0,87.0,medium
11387,20.0,F,,72.6,6.0,2.0,152.0,9.0,Intermediate,,28.2,20.0,Creatine,Mixed,Vegetarian,1.8,8.0,46.0,slow
11388,52.0,M,,103.4,2.0,7.0,190.0,9.0,Beginner,43.0,46.8,14.8,None,Strength,Vegetarian,3.9,4.0,47.0,medium
11389,50.0,M,181.3,102.5,7.0,9.0,191.0,9.0,Intermediate,46.3,48.8,17.5,Protein,Mixed,Omnivore,1.6,5.0,,medium
11390,39.0,M,173.6,66.0,6.0,9.0,134.0,8.0,Beginner,31.1,34.8,15.5,Creatine,Strength,Vegetarian,,9.0,31.0,fast
11391,61.0,M,178.0,,,7.0,177.0,9.0,,31.5,34.0,11.4,None,Strength,Vegan,3.9,5.0,,fast
11392,26.0,M,194.8,122.2,,6.0,239.0,8.0,Experienced,,50.0,16.4,None,Strength,Vegan,3.6,6.0,59.0,slow
11393,58.0,M,168.4,78.4,3.0,3.0,146.0,8.0,Intermediate,35.4,37.5,19.3,Creatine,Mixed,Vegetarian,2.0,4.0,32.0,slow
11394,35.0,,171.8,59.6,2.0,9.0,108.0,7.0,Beginner,25.3,,15.3,,Mixed,Vegetarian,1.6,2.0,57.0,medium
11395,46.0,,173.6,63.1,,8.0,114.0,6.0,Experienced,,28.3,19.9,Creatine,Strength,,3.2,4.0,63.0,
11396,56.0,M,197.4,117.0,6.0,6.0,239.0,9.0,Intermediate,39.4,41.9,24.9,None,Strength,Omnivore,2.7,5.0,64.0,medium
11397,44.0,F,152.8,68.2,4.0,3.0,134.0,9.0,Experienced,,30.8,28.1,None,Strength,Vegetarian,3.6,3.0,32.0,
11398,53.0,M,192.2,123.4,7.0,1.0,,7.0,Intermediate,,,,None,Mixed,Vegetarian,3.1,3.0,62.0,slow
11399,,M,185.8,,4.0,10.0,216.0,8.0,Experienced,55.3,55.9,15.2,None,Strength,Vegan,3.8,,38.0,medium
11400,34.0,M,169.2,98.1,4.0,6.0,177.0,6.0,Intermediate,30.6,32.1,16.7,Pre-workout,,Vegan,3.6,,72.0,medium
11401,51.0,M,190.2,87.5,,,175.0,7.0,Experienced,37.5,38.6,24.2,,Strength,Omnivore,1.5,7.0,61.0,slow
11402,63.0,M,189.1,72.2,4.0,2.0,143.0,7.0,Intermediate,22.1,23.9,19.0,Pre-workout,Cardio,Vegetarian,3.3,7.0,78.0,medium
11403,20.0,M,165.7,69.5,2.0,5.0,131.0,6.0,Beginner,25.4,29.1,12.9,None,Strength,Vegetarian,3.2,9.0,,fast
11404,22.0,F,,67.9,3.0,5.0,149.0,8.0,Experienced,20.6,22.0,24.2,Creatine,Strength,Omnivore,2.6,,46.0,
11405,31.0,M,190.3,89.6,6.0,3.0,165.0,9.0,Intermediate,26.9,28.7,14.7,Creatine,Mixed,,3.1,7.0,65.0,slow
11406,20.0,M,167.7,58.1,2.0,8.0,,,Beginner,24.5,,10.4,Creatine,Strength,Vegetarian,,1.0,30.0,slow
11407,40.0,M,178.5,88.0,5.0,9.0,177.0,6.0,Experienced,32.5,33.8,,None,,Vegan,4.0,1.0,77.0,medium
11408,56.0,F,153.6,48.1,2.0,4.0,93.0,8.0,Beginner,17.2,,29.9,Creatine,Strength,Omnivore,2.9,10.0,70.0,
11409,47.0,F,159.2,67.7,5.0,9.0,132.0,6.0,,23.4,25.7,16.8,None,Strength,Omnivore,,6.0,46.0,fast
11410,62.0,M,168.7,60.7,5.0,,,8.0,Intermediate,30.1,32.5,11.7,Creatine,,,3.7,,38.0,slow
11411,40.0,M,180.2,111.6,7.0,,219.0,,Intermediate,37.3,39.1,20.0,None,Strength,Vegan,1.6,4.0,80.0,medium
11412,44.0,M,165.6,90.9,1.0,4.0,180.0,7.0,Intermediate,32.9,35.1,22.2,None,Cardio,Vegan,4.0,,42.0,medium
