id,age,gender,height,weight,gym_frequency,workout_intensity,protein_intake,sleep_hours,training_experience,initial_muscle_mass,final_muscle_mass,body_fat_percentage,supplement_use,workout_type,diet_type,hydration_level,stress_level,session_duration,recovery_rate
13905,44.0,M,190.2,82.5,5.0,7.0,172.0,8.0,Beginner,34.9,39.3,16.6,NoUse,Strength,Vegetarian,3.1,6.0,61.0,medium
13906,44.0,M,168.6,59.3,3.0,5.0,129.0,8.0,Intermediate,20.2,22.5,22.3,NoUse,Strength,Omnivore,2.4,8.0,34.0,medium
13907,25.0,M,173.0,100.1,4.0,2.0,183.0,9.0,Experienced,39.4,40.0,15.4,Creatine,Strength,Vegan,1.7,8.0,37.0,fast
13908,54.0,M,186.9,113.3,4.0,9.0,212.0,9.0,Experienced,50.1,50.9,11.8,NoUse,Strength,Omnivore,2.6,3.0,61.0,medium
13909,49.0,F,150.0,61.1,6.0,10.0,119.0,6.0,Beginner,19.5,23.4,28.9,Creatine,Mixed,Omnivore,2.8,4.0,34.0,medium
13910,43.0,M,190.7,98.9,2.0,6.0,189.0,8.0,Intermediate,30.9,32.9,14.5,Creatine,Strength,Omnivore,3.9,10.0,46.0,medium
13911,19.0,F,177.0,72.4,6.0,2.0,149.0,9.0,Beginner,26.2,30.7,21.4,Creatine,Cardio,Vegan,2.6,8.0,63.0,medium
13912,29.0,M,162.1,69.3,6.0,1.0,126.0,7.0,Intermediate,25.2,27.1,13.8,Creatine,Mixed,Omnivore,3.2,7.0,61.0,medium
13913,39.0,F,167.7,59.5,2.0,6.0,121.0,8.0,Intermediate,25.5,27.2,21.2,NoUse,Cardio,Vegan,2.4,6.0,45.0,fast
13914,34.0,F,162.3,66.6,6.0,3.0,135.0,8.0,Beginner,28.9,33.0,25.0,NoUse,Strength,Omnivore,1.9,4.0,68.0,fast
13915,24.0,F,152.4,43.5,2.0,3.0,79.0,9.0,Intermediate,13.5,15.7,27.6,Creatine,Mixed,Omnivore,3.9,9.0,54.0,medium
13916,60.0,M,187.3,104.8,4.0,10.0,204.0,8.0,Intermediate,37.3,38.8,15.4,Creatine,Mixed,Omnivore,1.8,8.0,67.0,fast
13917,21.0,M,184.5,94.3,6.0,9.0,204.0,6.0,Beginner,33.8,37.7,16.3,Creatine,Strength,Omnivore,3.6,3.0,45.0,fast
13918,54.0,F,169.3,79.7,2.0,7.0,150.0,8.0,Experienced,31.4,32.0,18.0,Pre-workout,Strength,Omnivore,3.5,2.0,39.0,fast
13919,55.0,F,174.4,90.3,1.0,3.0,196.0,7.0,Beginner,28.8,33.2,18.8,Creatine,Strength,Omnivore,2.5,2.0,44.0,slow
13920,49.0,M,171.5,97.5,6.0,6.0,204.0,8.0,Experienced,40.3,41.4,19.8,NoUse,Strength,Omnivore,2.8,7.0,34.0,slow
13921,28.0,F,170.3,77.3,5.0,8.0,147.0,9.0,Beginner,25.8,29.6,28.4,NoUse,Cardio,Vegan,3.6,1.0,81.0,medium
13922,18.0,F,172.3,68.9,6.0,3.0,124.0,6.0,Beginner,23.4,26.9,17.6,Creatine,Mixed,Keto,2.3,6.0,45.0,medium
13923,42.0,F,155.1,49.5,2.0,5.0,97.0,7.0,Intermediate,21.0,22.6,20.7,NoUse,Strength,Vegan,3.0,7.0,81.0,medium
13924,59.0,M,198.3,117.9,1.0,5.0,240.0,8.0,Beginner,43.6,47.7,22.2,Creatine,Strength,Vegan,2.3,4.0,52.0,medium
13925,41.0,M,173.6,69.4,2.0,1.0,128.0,7.0,Intermediate,29.5,31.0,18.5,NoUse,Mixed,Omnivore,2.8,8.0,82.0,fast
13926,60.0,M,188.5,72.1,7.0,5.0,132.0,8.0,Beginner,35.9,40.0,19.3,Creatine,Mixed,Omnivore,1.8,4.0,43.0,medium
13927,34.0,M,190.2,103.5,6.0,10.0,188.0,9.0,Intermediate,50.2,52.3,11.6,NoUse,Strength,Omnivore,3.4,8.0,73.0,medium
13928,,M,,,,,177.0,,Intermediate,,,,NoUse,,,,,,
13929,62.0,M,165.1,90.3,1.0,9.0,190.0,7.0,Intermediate,31.9,33.8,23.7,NoUse,Cardio,Keto,2.4,1.0,42.0,slow
13930,44.0,F,158.3,64.5,5.0,6.0,133.0,6.0,Beginner,21.5,25.4,21.9,NoUse,Mixed,Omnivore,2.9,6.0,64.0,medium
13931,35.0,F,157.0,63.5,6.0,2.0,133.0,8.0,Intermediate,25.1,27.0,29.4,NoUse,Cardio,Keto,2.6,5.0,42.0,slow
13932,44.0,F,165.6,75.3,7.0,10.0,146.0,8.0,Experienced,27.3,28.0,15.8,Creatine,Cardio,Keto,2.3,3.0,35.0,fast
13933,39.0,F,157.8,54.9,3.0,6.0,101.0,8.0,Beginner,20.5,24.3,19.0,Creatine,Strength,Vegetarian,3.3,7.0,82.0,fast
13934,33.0,F,166.4,81.7,6.0,5.0,151.0,6.0,Beginner,34.1,38.0,28.6,NoUse,Cardio,Omnivore,3.3,8.0,64.0,medium
13935,19.0,F,158.6,52.0,5.0,5.0,100.0,7.0,Intermediate,21.8,23.7,19.4,Creatine,Cardio,Omnivore,3.5,4.0,70.0,medium
13936,22.0,M,160.0,84.7,4.0,8.0,165.0,8.0,Experienced,36.5,37.6,23.8,NoUse,Cardio,Vegan,3.6,2.0,31.0,medium
13937,35.0,F,160.9,74.9,5.0,1.0,162.0,6.0,Beginner,27.3,31.0,24.0,NoUse,Strength,Vegetarian,1.5,7.0,70.0,slow
13938,20.0,F,168.2,52.2,3.0,4.0,102.0,9.0,Intermediate,20.0,21.7,27.9,Creatine,Mixed,Omnivore,1.9,2.0,66.0,medium
13939,44.0,M,190.9,107.4,2.0,8.0,212.0,9.0,Experienced,43.5,44.7,17.2,Protein,Mixed,Keto,1.9,4.0,49.0,medium
13940,34.0,M,161.1,81.1,7.0,5.0,160.0,7.0,Experienced,36.9,38.2,15.1,Creatine,Strength,Vegetarian,3.4,8.0,77.0,medium
13941,33.0,F,157.7,73.2,4.0,10.0,153.0,8.0,Experienced,23.5,24.4,23.2,NoUse,Cardio,Vegetarian,3.1,10.0,44.0,medium
13942,23.0,F,179.6,67.8,6.0,3.0,123.0,7.0,Intermediate,24.1,26.0,23.9,NoUse,Cardio,Omnivore,2.7,8.0,48.0,fast
13943,24.0,F,157.9,61.7,3.0,3.0,122.0,6.0,Beginner,25.7,30.1,24.0,NoUse,Mixed,Omnivore,3.4,4.0,65.0,slow
13944,31.0,M,191.1,115.4,5.0,1.0,248.0,8.0,Beginner,47.5,51.0,20.9,NoUse,Mixed,Vegetarian,2.5,9.0,45.0,fast
13945,55.0,M,180.4,72.3,3.0,4.0,155.0,7.0,Intermediate,23.7,26.1,13.5,Creatine,Mixed,Vegetarian,3.6,6.0,61.0,medium
13946,57.0,M,164.9,89.2,2.0,7.0,187.0,8.0,Intermediate,27.9,30.1,18.4,NoUse,Cardio,Omnivore,2.2,6.0,87.0,fast
13947,32.0,M,185.7,89.8,4.0,7.0,176.0,6.0,Beginner,39.1,43.4,16.2,Creatine,Mixed,Keto,3.5,4.0,51.0,medium
13948,64.0,F,179.0,82.3,1.0,8.0,156.0,9.0,Intermediate,26.5,28.8,26.3,Protein,Strength,Omnivore,3.3,6.0,62.0,medium
13949,64.0,F,176.6,57.7,3.0,5.0,106.0,9.0,Intermediate,24.0,25.8,24.3,Protein,Mixed,Vegan,1.6,8.0,42.0,slow
13950,65.0,F,170.7,60.2,7.0,4.0,120.0,9.0,Experienced,23.2,24.7,21.2,Pre-workout,Cardio,Keto,3.5,3.0,51.0,slow
13951,50.0,M,180.5,88.5,7.0,3.0,190.0,7.0,Experienced,28.3,29.4,19.7,NoUse,Cardio,Omnivore,3.4,8.0,75.0,fast
13952,60.0,M,172.8,72.7,6.0,6.0,141.0,7.0,Beginner,33.1,37.3,23.0,Creatine,Mixed,Omnivore,2.4,1.0,69.0,medium
13953,44.0,F,160.7,76.2,6.0,10.0,153.0,9.0,Intermediate,25.2,27.3,20.4,Pre-workout,Cardio,Vegan,3.5,8.0,44.0,medium
13954,46.0,F,160.4,70.9,3.0,5.0,137.0,9.0,Intermediate,24.2,26.5,20.0,NoUse,Cardio,Omnivore,2.8,4.0,70.0,slow
13955,54.0,F,177.7,89.6,7.0,5.0,176.0,6.0,Beginner,39.5,43.5,28.9,NoUse,Cardio,Vegetarian,1.8,6.0,84.0,medium
13956,22.0,M,168.5,76.6,7.0,4.0,142.0,9.0,Beginner,24.9,29.0,11.8,Creatine,Mixed,Vegan,2.4,3.0,88.0,fast
13957,46.0,F,161.3,61.6,5.0,9.0,128.0,8.0,Beginner,22.4,26.8,23.5,NoUse,Mixed,Vegan,3.6,7.0,38.0,fast
13958,49.0,M,177.3,100.8,4.0,8.0,183.0,7.0,Intermediate,38.4,40.4,17.9,NoUse,Mixed,Omnivore,1.9,9.0,85.0,medium
13959,23.0,F,162.3,59.7,1.0,10.0,131.0,8.0,Intermediate,22.2,24.4,19.5,NoUse,Strength,Vegan,3.0,7.0,31.0,slow
13960,19.0,F,150.1,53.6,3.0,8.0,105.0,9.0,Experienced,17.8,18.4,20.3,Protein,Mixed,Omnivore,3.8,5.0,74.0,slow
13961,23.0,M,170.8,81.5,1.0,5.0,156.0,8.0,Beginner,28.4,32.8,20.9,Protein,Strength,Omnivore,3.8,4.0,71.0,fast
13962,,,,,,,,,,,,,Protein,,,,,,
13963,60.0,M,190.4,107.8,2.0,3.0,233.0,7.0,Beginner,40.0,44.2,21.1,NoUse,Cardio,Vegan,2.1,6.0,65.0,medium
13964,21.0,F,167.1,73.1,5.0,8.0,157.0,9.0,Intermediate,27.0,28.8,20.0,NoUse,Mixed,Vegetarian,3.0,6.0,50.0,slow
13965,46.0,M,175.4,82.0,7.0,1.0,178.0,6.0,Experienced,24.8,26.1,13.0,NoUse,Cardio,Vegetarian,1.8,8.0,53.0,medium
13966,42.0,F,170.0,62.3,1.0,9.0,114.0,8.0,Intermediate,20.4,22.4,22.8,Protein,Strength,Omnivore,3.9,4.0,80.0,fast
13967,26.0,M,186.6,117.7,5.0,6.0,223.0,6.0,Experienced,55.2,56.6,23.6,Creatine,Cardio,Omnivore,2.0,5.0,68.0,medium
13968,20.0,F,157.4,69.2,2.0,1.0,127.0,8.0,Beginner,30.1,34.3,23.8,NoUse,Mixed,Omnivore,2.0,8.0,30.0,fast
13969,43.0,M,164.2,54.1,1.0,8.0,99.0,9.0,Beginner,26.2,29.8,24.5,NoUse,Cardio,Vegetarian,2.1,10.0,73.0,slow
13970,65.0,M,192.1,102.2,5.0,5.0,192.0,6.0,Beginner,43.9,47.6,19.2,Protein,Cardio,Omnivore,4.0,10.0,81.0,slow
13971,60.0,F,165.9,58.6,7.0,7.0,108.0,9.0,Experienced,24.0,24.7,17.8,NoUse,Mixed,Vegetarian,3.6,5.0,43.0,fast
13972,44.0,M,167.1,82.8,4.0,2.0,160.0,7.0,Intermediate,27.6,30.0,21.7,Protein,Mixed,Omnivore,1.9,6.0,40.0,slow
13973,53.0,F,157.9,59.9,5.0,10.0,118.0,8.0,Beginner,24.8,28.8,26.0,Creatine,Strength,Keto,2.0,4.0,51.0,medium
13974,49.0,F,173.0,54.6,4.0,10.0,106.0,6.0,Beginner,24.1,27.9,28.1,Protein,Strength,Vegan,3.8,1.0,36.0,medium
13975,18.0,F,169.6,76.9,2.0,7.0,151.0,8.0,Beginner,25.2,29.2,29.4,Pre-workout,Strength,Omnivore,3.3,1.0,34.0,fast
13976,33.0,M,197.8,94.4,2.0,3.0,203.0,8.0,Intermediate,32.4,34.3,23.3,NoUse,Mixed,Vegan,3.0,4.0,47.0,fast
13977,65.0,F,163.9,56.7,6.0,5.0,121.0,8.0,Intermediate,24.9,27.1,15.9,Creatine,Strength,Omnivore,2.2,7.0,71.0,medium
13978,,,,,,,,,,,,,NoUse,,,,,,
13979,43.0,M,188.0,114.6,3.0,5.0,242.0,6.0,Experienced,44.5,45.1,22.8,NoUse,Cardio,Omnivore,2.7,2.0,50.0,medium
13980,57.0,F,157.6,62.0,1.0,5.0,132.0,6.0,Beginner,22.9,27.2,23.5,Creatine,Mixed,Keto,3.0,6.0,73.0,slow
13981,18.0,M,173.0,81.6,1.0,9.0,170.0,9.0,Intermediate,29.6,32.0,11.2,Protein,Cardio,Keto,1.7,4.0,60.0,slow
13982,43.0,F,155.9,63.5,4.0,2.0,119.0,6.0,Intermediate,21.7,23.3,18.9,Protein,Mixed,Omnivore,3.2,6.0,55.0,medium
13983,45.0,F,159.3,56.2,1.0,6.0,122.0,9.0,Intermediate,22.9,24.9,23.3,Creatine,Strength,Vegan,2.8,4.0,65.0,fast
13984,26.0,F,174.9,76.0,2.0,9.0,143.0,7.0,Intermediate,32.8,34.9,25.4,NoUse,Mixed,Vegan,1.8,8.0,59.0,fast
13985,61.0,F,167.3,58.8,6.0,,122.0,,Beginner,,,17.5,NoUse,Mixed,Omnivore,3.6,,64.0,
13986,39.0,F,153.3,44.1,6.0,,83.0,,Intermediate,,,20.7,NoUse,Mixed,Keto,2.5,,71.0,slow
13987,25.0,F,167.6,69.5,3.0,1.0,128.0,9.0,Beginner,22.5,26.8,16.9,Protein,Strength,Vegan,2.6,10.0,65.0,fast
13988,59.0,M,185.3,80.1,4.0,4.0,150.0,6.0,Intermediate,24.5,26.6,20.8,NoUse,Strength,Keto,1.8,2.0,85.0,medium
13989,44.0,M,195.4,119.3,2.0,2.0,226.0,8.0,Intermediate,37.1,38.9,19.4,NoUse,Cardio,Omnivore,3.9,2.0,41.0,medium
13990,56.0,M,194.4,101.2,2.0,8.0,198.0,6.0,Beginner,40.6,44.6,18.7,NoUse,Cardio,Omnivore,3.0,10.0,42.0,fast
13991,36.0,M,162.5,62.7,7.0,5.0,115.0,8.0,Beginner,23.1,27.4,23.3,Protein,Mixed,Keto,3.9,3.0,42.0,medium
13992,42.0,M,194.7,110.4,7.0,1.0,225.0,6.0,Intermediate,52.1,53.8,16.3,Pre-workout,Cardio,Omnivore,1.7,5.0,86.0,fast
13993,55.0,F,151.5,44.5,4.0,7.0,94.0,8.0,Beginner,15.9,20.1,28.9,Protein,Mixed,Vegetarian,1.7,5.0,74.0,medium
13994,38.0,M,166.2,86.8,4.0,9.0,183.0,7.0,Beginner,36.4,40.4,21.7,NoUse,Mixed,Vegetarian,1.6,3.0,48.0,medium
13995,41.0,F,153.3,55.1,7.0,4.0,118.0,9.0,Experienced,17.9,19.3,22.3,NoUse,Mixed,Vegan,2.4,4.0,65.0,slow
13996,,,,,,,197.0,,,,,,Creatine,,,,,,
13997,36.0,M,192.1,81.4,2.0,2.0,179.0,8.0,Beginner,30.8,35.0,23.2,NoUse,Mixed,Vegan,3.7,5.0,61.0,fast
13998,64.0,F,170.6,65.7,1.0,7.0,129.0,6.0,Beginner,25.4,29.5,19.3,NoUse,Cardio,Vegetarian,3.6,1.0,80.0,medium
13999,19.0,M,187.5,79.8,6.0,10.0,160.0,9.0,Beginner,31.5,35.4,12.0,Pre-workout,Cardio,Omnivore,3.2,6.0,44.0,slow
14000,,,,,,,,,,,,,NoUse,,,,,,
14001,,,,,,,,,,,,,NoUse,,,,,,
14002,59.0,F,150.1,60.2,2.0,9.0,114.0,8.0,Beginner,23.8,28.2,24.1,Creatine,Cardio,Vegan,1.7,10.0,34.0,fast
14003,49.0,M,185.6,85.7,7.0,6.0,181.0,8.0,Intermediate,40.6,42.7,20.2,NoUse,Cardio,Omnivore,2.9,1.0,84.0,medium
14004,45.0,F,176.0,64.9,4.0,7.0,120.0,8.0,Intermediate,22.0,24.0,28.9,NoUse,Cardio,Vegetarian,3.2,7.0,85.0,slow
14005,,,,,,,199.0,,,,,,Pre-workout,,,,,,
14006,56.0,F,160.9,47.9,3.0,7.0,89.0,7.0,Beginner,17.8,21.3,29.5,Pre-workout,Mixed,Omnivore,3.9,1.0,79.0,fast
14007,57.0,M,192.9,80.2,,,168.0,,Beginner,,,23.1,NoUse,Cardio,Omnivore,,,73.0,
14008,59.0,F,175.5,59.2,2.0,2.0,116.0,7.0,Experienced,22.5,23.1,16.3,NoUse,Strength,Vegetarian,1.5,7.0,75.0,medium
14009,,,,,,,127.0,,,,,,NoUse,,,,,,
14010,57.0,M,185.3,99.3,3.0,2.0,191.0,7.0,Beginner,42.7,46.2,13.4,NoUse,Strength,Omnivore,3.5,5.0,86.0,fast
14011,30.0,M,166.9,79.5,2.0,5.0,147.0,7.0,Experienced,39.3,40.4,19.8,NoUse,Strength,Keto,2.6,2.0,84.0,slow
14012,29.0,M,177.9,98.2,7.0,4.0,214.0,6.0,Intermediate,42.4,44.3,20.2,Creatine,Cardio,Keto,1.9,6.0,64.0,slow
14013,25.0,F,176.4,65.4,3.0,4.0,131.0,8.0,Beginner,22.6,26.5,27.7,NoUse,Strength,Keto,3.0,4.0,60.0,slow
14014,32.0,M,191.6,92.3,1.0,6.0,177.0,9.0,Beginner,44.0,48.4,14.6,Pre-workout,Cardio,Omnivore,2.2,1.0,71.0,fast
14015,43.0,F,167.1,54.5,5.0,5.0,112.0,8.0,Intermediate,23.2,25.6,27.0,Creatine,Cardio,Keto,2.4,8.0,64.0,fast
14016,29.0,M,192.3,106.6,7.0,2.0,203.0,9.0,Beginner,41.0,44.8,21.0,Protein,Mixed,Vegan,2.1,7.0,51.0,fast
14017,60.0,M,166.1,93.8,2.0,3.0,170.0,6.0,Intermediate,44.2,46.2,11.6,Creatine,Strength,Omnivore,2.8,5.0,69.0,medium
14018,63.0,F,155.8,68.8,2.0,5.0,146.0,6.0,Beginner,26.6,30.4,17.5,Pre-workout,Mixed,Omnivore,3.3,5.0,74.0,fast
14019,44.0,M,168.4,80.3,5.0,4.0,177.0,9.0,Experienced,33.6,34.1,13.0,NoUse,Cardio,Vegetarian,3.3,8.0,36.0,fast
14020,35.0,M,191.0,108.2,7.0,6.0,236.0,7.0,Intermediate,42.0,44.3,24.6,NoUse,Mixed,Keto,1.5,9.0,60.0,medium
14021,62.0,M,195.6,133.5,6.0,6.0,287.0,6.0,Beginner,62.9,67.1,20.7,Pre-workout,Strength,Vegetarian,2.8,3.0,82.0,fast
14022,53.0,F,166.9,67.4,6.0,9.0,141.0,9.0,Intermediate,26.3,28.7,24.8,NoUse,Cardio,Omnivore,3.9,8.0,73.0,fast
14023,44.0,F,178.7,90.8,4.0,1.0,169.0,6.0,Beginner,28.3,32.6,26.1,NoUse,Cardio,Omnivore,1.6,3.0,54.0,fast
14024,26.0,F,171.8,70.9,2.0,,132.0,,Beginner,,,19.7,Creatine,Cardio,Omnivore,1.6,,50.0,
14025,56.0,F,166.9,51.7,6.0,4.0,96.0,6.0,Intermediate,19.0,21.5,24.0,NoUse,Cardio,Omnivore,3.7,6.0,87.0,medium
14026,18.0,M,184.5,115.8,4.0,9.0,230.0,6.0,Experienced,52.5,53.2,12.8,Creatine,Mixed,Omnivore,3.1,8.0,47.0,slow
14027,24.0,M,194.0,81.6,2.0,8.0,162.0,8.0,Intermediate,40.5,42.4,16.6,NoUse,Strength,Omnivore,3.9,10.0,80.0,medium
14028,43.0,M,163.6,81.8,7.0,6.0,166.0,8.0,Beginner,31.3,35.8,23.7,NoUse,Cardio,Vegan,3.4,8.0,48.0,medium
14029,24.0,F,155.0,50.1,7.0,4.0,95.0,9.0,Experienced,19.6,20.4,24.7,NoUse,Mixed,Omnivore,1.8,9.0,83.0,fast
14030,24.0,M,170.7,97.7,7.0,4.0,177.0,9.0,Beginner,44.6,49.0,20.3,NoUse,Strength,Vegan,1.7,1.0,75.0,slow
14031,25.0,F,176.8,63.8,6.0,4.0,117.0,8.0,Experienced,27.0,28.1,24.8,NoUse,Mixed,Omnivore,2.7,3.0,74.0,medium
14032,33.0,M,197.8,86.5,3.0,4.0,158.0,9.0,Intermediate,34.7,36.5,22.3,Protein,Strength,Keto,1.7,5.0,61.0,fast
14033,20.0,F,160.7,60.1,1.0,2.0,127.0,6.0,Experienced,22.9,23.8,22.4,NoUse,Cardio,Omnivore,3.8,7.0,87.0,medium
14034,62.0,F,177.7,75.7,3.0,10.0,140.0,7.0,Intermediate,25.4,26.9,16.5,Creatine,Cardio,Vegan,2.3,10.0,82.0,medium
14035,27.0,M,181.9,106.8,2.0,2.0,224.0,7.0,Beginner,53.1,56.8,23.1,NoUse,Cardio,Omnivore,2.3,6.0,37.0,fast
14036,24.0,F,164.2,73.2,7.0,5.0,135.0,9.0,Beginner,24.4,28.5,22.5,NoUse,Cardio,Keto,3.0,7.0,86.0,medium
14037,38.0,F,175.0,67.2,4.0,6.0,134.0,9.0,Beginner,23.2,27.6,18.1,Protein,Mixed,Vegan,2.3,10.0,46.0,medium
14038,54.0,M,181.8,85.2,4.0,10.0,163.0,8.0,Experienced,32.3,33.3,18.3,Protein,Mixed,Vegetarian,1.9,2.0,86.0,medium
14039,48.0,F,163.6,66.7,5.0,2.0,137.0,9.0,Beginner,23.5,27.8,26.4,NoUse,Cardio,Vegan,1.6,6.0,44.0,slow
14040,40.0,F,150.5,55.8,5.0,1.0,104.0,8.0,Intermediate,21.5,24.0,21.2,Protein,Mixed,Omnivore,3.2,7.0,45.0,medium
14041,44.0,M,160.5,84.8,6.0,,173.0,,Experienced,,,14.0,NoUse,Strength,Omnivore,,,45.0,
14042,39.0,F,168.8,67.4,7.0,4.0,137.0,7.0,Experienced,20.9,22.1,22.1,Protein,Mixed,Omnivore,3.1,6.0,34.0,fast
14043,56.0,F,152.2,66.5,5.0,4.0,130.0,6.0,Beginner,23.5,27.6,24.7,NoUse,Strength,Omnivore,2.7,4.0,65.0,medium
14044,44.0,F,172.1,60.6,6.0,9.0,121.0,7.0,Experienced,22.3,23.0,20.3,Pre-workout,Cardio,Omnivore,3.5,9.0,53.0,medium
14045,21.0,M,184.9,112.9,1.0,6.0,210.0,7.0,Intermediate,43.2,44.8,15.1,NoUse,Mixed,Vegan,3.1,7.0,44.0,fast
14046,41.0,M,178.3,78.1,6.0,3.0,166.0,7.0,Beginner,26.2,30.2,24.7,Protein,Strength,Vegan,1.5,3.0,79.0,medium
14047,40.0,M,188.4,113.0,5.0,10.0,231.0,9.0,Beginner,56.4,60.5,15.5,NoUse,Cardio,Keto,2.5,8.0,80.0,medium
14048,65.0,M,199.7,113.6,4.0,9.0,210.0,6.0,Experienced,40.5,41.0,10.3,NoUse,Cardio,Omnivore,2.1,10.0,42.0,fast
14049,36.0,F,157.4,70.6,6.0,2.0,153.0,7.0,Intermediate,29.9,32.2,21.7,NoUse,Mixed,Omnivore,2.2,6.0,36.0,slow
14050,59.0,M,182.3,78.0,7.0,8.0,160.0,6.0,Intermediate,28.5,30.5,22.2,NoUse,Strength,Vegetarian,2.4,10.0,40.0,medium
14051,,,,,,,,,,,,,NoUse,,,,,,
14052,44.0,M,160.7,84.5,2.0,9.0,160.0,7.0,Experienced,27.9,28.9,12.2,NoUse,Cardio,Omnivore,2.4,6.0,66.0,slow
14053,20.0,M,168.1,89.4,5.0,7.0,168.0,7.0,Intermediate,35.6,37.2,22.4,NoUse,Strength,Omnivore,3.6,5.0,66.0,slow
14054,,,,,,,,,,,,,Creatine,,,,,,
14055,,,,,,,,,,,,,Creatine,,,,,,
14056,48.0,M,163.5,103.8,7.0,1.0,129.0,8.0,Experienced,21.4,22.2,20.8,Pre-workout,Strength,Omnivore,2.5,10.0,221.0,fast
14057,27.0,F,162.2,54.2,6.0,8.0,110.0,7.0,Intermediate,22.4,24.7,18.6,Protein,Strength,Vegan,4.0,7.0,41.0,fast
14058,39.0,M,180.8,78.5,4.0,3.0,149.0,7.0,Beginner,29.7,34.0,13.4,Pre-workout,Mixed,Vegan,4.0,4.0,34.0,medium
14059,47.0,M,176.9,101.5,1.0,,221.0,,Intermediate,,51.7,16.7,NoUse,Mixed,Vegan,3.6,,36.0,fast
14060,38.0,F,171.0,58.5,2.0,,106.0,,Beginner,,,18.2,Pre-workout,Mixed,Vegetarian,3.0,,43.0,fast
14061,53.0,F,173.1,64.7,7.0,2.0,134.0,9.0,Intermediate,23.0,24.7,27.6,Protein,Cardio,Omnivore,3.1,5.0,90.0,medium
14062,40.0,F,163.8,127.7,6.0,4.0,157.0,7.0,Experienced,28.5,29.8,25.1,NoUse,Strength,Omnivore,2.8,9.0,282.0,slow
14063,55.0,F,162.8,71.7,6.0,10.0,144.0,7.0,Beginner,30.8,34.4,24.6,Pre-workout,Strength,Vegan,3.4,3.0,56.0,fast
14064,29.0,F,171.2,78.5,6.0,5.0,159.0,6.0,Intermediate,24.7,26.3,23.2,Protein,Cardio,Omnivore,1.5,10.0,68.0,medium
14065,,,,,,,,,,,,,NoUse,,,,,,
14066,37.0,M,194.8,115.9,2.0,2.0,252.0,8.0,Experienced,48.2,49.2,14.2,Protein,Strength,Omnivore,1.9,4.0,86.0,medium
14067,59.0,F,164.4,67.0,2.0,3.0,137.0,7.0,Beginner,29.1,33.4,24.4,Protein,Strength,Omnivore,3.3,1.0,39.0,slow
14068,24.0,M,183.0,70.6,4.0,5.0,140.0,8.0,Beginner,27.4,31.2,22.1,Protein,Mixed,Vegan,3.9,1.0,44.0,medium
14069,46.0,M,165.2,78.2,3.0,3.0,168.0,6.0,Experienced,35.7,37.1,22.0,NoUse,Cardio,Omnivore,2.3,4.0,33.0,medium
14070,65.0,M,193.4,100.2,5.0,3.0,216.0,7.0,Beginner,44.8,48.9,16.8,NoUse,Mixed,Omnivore,2.8,3.0,61.0,medium
14071,46.0,M,176.9,67.9,4.0,4.0,143.0,6.0,Intermediate,29.8,31.6,13.5,Creatine,Strength,Keto,2.4,5.0,65.0,slow
14072,30.0,M,188.8,89.7,3.0,5.0,182.0,7.0,Beginner,34.4,38.6,15.1,NoUse,Cardio,Keto,1.7,4.0,67.0,medium
14073,20.0,F,162.9,76.3,3.0,3.0,139.0,6.0,Beginner,34.0,38.1,26.1,NoUse,Strength,Omnivore,3.8,7.0,76.0,fast
14074,19.0,F,150.0,62.2,1.0,1.0,135.0,8.0,Intermediate,23.8,25.9,21.7,NoUse,Strength,Omnivore,3.1,4.0,79.0,medium
14075,33.0,M,176.0,104.4,7.0,3.0,222.0,7.0,Beginner,32.4,36.8,17.8,NoUse,Cardio,Omnivore,3.9,10.0,43.0,medium
14076,47.0,M,165.9,84.6,7.0,5.0,184.0,8.0,Intermediate,33.5,35.5,23.3,NoUse,Mixed,Omnivore,2.3,3.0,56.0,slow
14077,55.0,F,162.0,67.2,7.0,6.0,125.0,7.0,Experienced,25.9,27.4,29.0,Pre-workout,Strength,Keto,2.9,2.0,59.0,fast
14078,23.0,M,172.9,66.0,4.0,8.0,144.0,9.0,Intermediate,26.2,28.3,10.1,NoUse,Mixed,Omnivore,3.9,6.0,73.0,slow
14079,62.0,F,156.1,47.0,4.0,7.0,103.0,8.0,Intermediate,19.8,21.9,26.7,Protein,Cardio,Omnivore,2.7,7.0,57.0,slow
14080,24.0,F,153.7,49.5,3.0,2.0,98.0,7.0,Beginner,15.9,20.1,18.2,NoUse,Cardio,Vegetarian,2.7,8.0,79.0,medium
14081,22.0,F,171.9,64.3,5.0,5.0,118.0,7.0,Experienced,26.4,26.9,15.9,NoUse,Strength,Omnivore,2.6,10.0,33.0,slow
14082,24.0,M,190.2,105.3,1.0,3.0,216.0,6.0,Intermediate,32.7,35.1,18.4,Creatine,Mixed,Keto,3.2,4.0,58.0,medium
14083,51.0,M,170.6,96.5,6.0,8.0,198.0,9.0,Beginner,44.9,48.8,12.8,Creatine,Cardio,Vegetarian,2.1,2.0,39.0,fast
14084,49.0,M,179.8,107.8,7.0,1.0,217.0,7.0,Intermediate,36.7,38.3,15.6,NoUse,Cardio,Omnivore,2.7,7.0,38.0,fast
14085,,,,,,,,,,,,,Protein,,,,,,
14086,47.0,M,174.2,86.8,6.0,7.0,159.0,9.0,Intermediate,42.4,44.1,17.4,NoUse,Strength,Keto,3.8,1.0,40.0,medium
